Excerpt from http://lter.kbs.msu.edu/datasets/52 with added errors;;;;;
sample_date;state;station;species;sex;count
19.08.11;MN;Lamberton;Pemphigus.sp.;F;9
19.08.11;MN;Rosemount;Pemphigus.sp.;F;1
19.08.11;MN;Crookston;Pemphigus.sp.;F;8
19.08.11;MN;MorrisMN;Pemphigus.sp.;F;9
19.08.11;MN;Crookston;Sipha.flava;F;3
19.08.11;MN;Lamberton;Aphis.craccivora;F;4
19.08.11;MN;Crookston;Sitobion.avenae;F;1
12.08.11;MN;Lamberton;Aphis.craccivora;F;1
12.08.11;MN;Lamberton;Myzus.persicae;F;1
12.08.11;MN;Crookston;Uroleucon.sp.;F;1
12.08.11;MN;Lamberton;Uroleucon.sp.;F;1
12.08.11;MN;Crookston;Rhopalosiphum.cerasifoliae;F;1
12.08.11;MN;Lamberton;Rhopalosiphum.maidis;F;1
12.08.11;MN;Crookston;Hyalopterus.pruni;F;13
12.08.11;MN;Lamberton;Rhopalosiphum.rufiabdominale;F;6
12.08.11;MN;Crookston;Rhopalosiphum.rufiabdominale;F;1
12.08.11;MN;Lamberton;Hyalopterus.pruni;F;12
12.08.11;MN;Rosemount;Rhopalosiphum.rufiabdominale;F;1
12.08.11;MN;Rosemount;Hyalopterus.pruni;F;10
12.08.11;MN;Rosemount;Hysteroneura.setariae;F;4
12.08.11;MN;Crookston;Capitophorus.hippophaes;F;1
12.08.11;MN;Lamberton;Aphis.sp.;F;2
12.08.11;MN;Lamberton;Therioaphis.trifolii;F;1
12.08.11;MN;Crookston;Therioaphis.trifolii;F;3
12.08.11;MN;Crookston;Schizaphis.graminum;F;2
12.08.11;MN;Lamberton;Pemphigus.sp.;F;3
12.08.11;MN;Lamberton;Therioaphis.riehmi;F;1
12.08.11;MN;Rosemount;Pemphigus.sp.;F;7
12.08.11;MN;Crookston;Pemphigus.sp.;F;3
12.08.11;MN;Lamberton;Aphis.glycines;F;478
12.08.11;MN;Rosemount;Aphis.glycines;F;7
12.08.11;MN;Rosemount;Chaitophorus.sp.;F;1
12.08.11;MN;MorrisMN;Aphis.glycines;F;2
12.08.11;MN;Crookston;Aphis.glycines;F;255
12.08.11;MN;Crookston;Sitobion.avenae;F;2
12.08.11;MN;Lamberton;Anoecia.setariae;F;1
12.08.11;MN;Lamberton;Capitophorus.elaeagni;F;17
12.08.11;MN;Crookston;Aphis.nasturtii;F;6
12.08.11;MN;Rosemount;Capitophorus.elaeagni;F;2
12.08.11;MN;Crookston;Capitophorus.elaeagni;F;14
12.08.11;MN;Lamberton;Aphis.nasturtii;F;3
12.08.11;MN;Crookston;Aphis.maculatae;F;3
12.08.11;MN;Lamberton;Aphis.polygonata;F;1
12.08.11;MN;Rosemount;Acyrthosiphon.pisum;F;1
12.08.11;MN;Lamberton;Rhopalosiphum.padi;F;56
12.08.11;MN;Rosemount;Rhopalosiphum.padi;F;3
12.08.11;MN;Lamberton;Rhopalosiphum.nymphaeae;F;1
12.08.11;MN;Rosemount;Rhopalosiphum.nymphaeae;F;1
12.08.11;MN;Crookston;Rhopalosiphum.padi;F;14
12.08.11;MN;MorrisMN;Rhopalosiphum.padi;F;16
05.08.11;MN;Lamberton;Rhopalosiphum.padi;F;4
05.08.11;MN;Rosemount;Rhopalosiphum.padi;F;10
05.08.11;MN;Crookston;Rhopalosiphum.padi;F;4
05.08.11;MN;Crookston;Rhopalosiphum.nymphaeae;F;1
05.08.11;MN;Lamberton;Rhopalosiphum.nymphaeae;F;1
05.08.11;MN;Rosemount;Rhopalosiphum.nymphaeae;F;11
05.08.11;MN;Crookston;Macrosiphum.euphorbiae;F;1
05.08.11;MN;Crookston;Schizaphis.graminum;F;2
05.08.11;MN;Crookston;Rhopalosiphum.insertum;F;1
05.08.11;MN;Lamberton;Therioaphis.trifolii;F;11
05.08.11;MN;Crookston;Therioaphis.trifolii;F;9
05.08.11;MN;Crookston;Acyrthosiphon.pisum;F;2
05.08.11;MN;Rosemount;Therioaphis.trifolii;F;5
05.08.11;MN;Crookston;Therioaphis.riehmi;F;1
05.08.11;MN;Rosemount;Therioaphis.riehmi;F;1
05.08.11;MN;Crookston;Hyperomyzus.pallidus;F;3
05.08.11;MN;Lamberton;Aphis.nasturtii;F;1
05.08.11;MN;Lamberton;Pemphigus.sp.;F;8
05.08.11;MN;Rosemount;Pemphigus.sp.;F;12
05.08.11;MN;Crookston;Pemphigus.sp.;F;10
05.08.11;MN;Lamberton;Aphis.glycines;F;346
05.08.11;MN;Rosemount;Aphis.glycines;F;51
05.08.11;MN;Crookston;Sitobion.avenae;F;2
05.08.11;MN;Crookston;Uroleucon.sp.;F;3
05.08.11;MN;MorrisMN;Aphis.glycines;F;12
05.08.11;MN;Crookston;Aphis.glycines;F;391
05.08.11;MN;Rosemount;Chaitophorus.populicola;F;1
05.08.11;MN;Crookston;Nasonovia.sp.;F;1
05.08.11;MN;Crookston;Chaitophorus.populicola;F;2
05.08.11;MN;Rosemount;Phylloxerids;F;5
05.08.11;MN;Crookston;Myzus.persicae;F;1
05.08.11;MN;Crookston;Nearctaphis.crataegifoliae;F;1
05.08.11;MN;Lamberton;Aphis.craccivora;F;3
05.08.11;MN;Rosemount;Aphis.craccivora;F;2
05.08.11;MN;Crookston;Lipaphis.pseudobrassicae;F;1
05.08.11;MN;Crookston;Sipha.elegans;F;3
05.08.11;MN;Lamberton;Capitophorus.elaeagni;F;3
05.08.11;MN;Crookston;Capitophorus.elaeagni;F;48
05.08.11;MN;Rosemount;Capitophorus.elaeagni;F;1
05.08.11;MN;Rosemount;Hysteroneura.setariae;F;2
05.08.11;MN;Crookston;Rhopalosiphum.rufiabdominale;F;1
05.08.11;MN;Crookston;Hyalopterus.pruni;F;8
05.08.11;MN;Lamberton;Hyalopterus.pruni;F;2
05.08.11;MN;Rosemount;Hyalopterus.pruni;F;35
29.07.11;MN;Crookston;Rhopalosiphum.rufiabdominale;F;1
29.07.11;MN;Crookston;Hyalopterus.pruni;F;1
29.07.11;MN;Rosemount;Hyalopterus.pruni;F;13
29.07.11;MN;Crookston;Lipaphis.pseudobrassicae;F;1
29.07.11;MN;Rosemount;Aphis.spiraecola;F;1
29.07.11;MN;Lamberton;Aphis.craccivora;F;7
29.07.11;MN;Rosemount;Chaitophorus.populicola;F;1
29.07.11;MN;Rosemount;Aphis.sp.;F;1
29.07.11;MN;Rosemount;Pemphigus.sp.;F;3
29.07.11;MN;Lamberton;Pemphigus.sp.;F;4
29.07.11;MN;Crookston;Pemphigus.sp.;F;5
29.07.11;MN;Lamberton;Therioaphis.trifolii;F;2
29.07.11;MN;Rosemount;Therioaphis.trifolii;F;5
29.07.11;MN;Crookston;Sitobion.avenae;F;2
29.07.11;MN;Crookston;Rhopalosiphum.padi;F;3
29.07.11;MN;Rosemount;Thripsaphis.sp.;F;1
29.07.11;MN;Crookston;Adelgids;F;1
29.07.11;MN;Rosemount;Capitophorus.elaeagni;F;1
29.07.11;MN;Crookston;Capitophorus.elaeagni;F;4
29.07.11;MN;Lamberton;Aphis.glycines;F;3
29.07.11;MN;Rosemount;Aphis.gossypii;F;1
29.07.11;MN;Rosemount;Aphis.glycines;F;17
29.07.11;MN;Crookston;Aphis.glycines;F;133
29.07.11;MN;Crookston;Chaitophorus.sp.;F;1
29.07.11;MN;Crookston;Uroleucon.sp.;F;1
29.07.11;MN;Crookston;Acyrthosiphon.pisum;F;2
29.07.11;MN;Crookston;Aphis.nasturtii;F;8
29.07.11;MN;Crookston;Myzus.persicae;F;6
22.07.11;MN;Crookston;Forda.marginata;F;1
22.07.11;MN;Crookston;Myzus.persicae;F;4
22.07.11;MN;Crookston;Acyrthosiphon.pisum;F;3
22.07.11;MN;Crookston;Aphis.maculatae;F;1
22.07.11;MN;Lamberton;Pemphigus.sp.;F;8
22.07.11;MN;Lamberton;Capitophorus.elaeagni;F;3
22.07.11;MN;Rosemount;Pemphigus.sp.;F;3
22.07.11;MN;Crookston;Schizaphis.graminum;F;3
22.07.11;MN;Crookston;Pemphigus.sp.;F;6
22.07.11;MN;Crookston;Capitophorus.elaeagni;F;3
22.07.11;MN;Lamberton;Hayhurstia.atriplicis;F;1
22.07.11;MN;Lamberton;Sitobion.avenae;F;1
22.07.11;MN;Crookston;Hayhurstia.atriplicis;F;1
22.07.11;MN;Crookston;Macrosiphum.euphorbiae;F;1
22.07.11;MN;Crookston;Eriosoma.sp.;F;1
22.07.11;MN;Lamberton;Rhopalosiphum.padi;F;1
22.07.11;MN;Crookston;Rhopalosiphum.padi;F;4
22.07.11;MN;Crookston;Aphis.nasturtii;F;30
22.07.11;MN;Lamberton;Therioaphis.riehmi;F;1
22.07.11;MN;Rosemount;Therioaphis.trifolii;F;2
22.07.11;MN;Rosemount;Lipaphis.pseudobrassicae;F;1
22.07.11;MN;Crookston;Therioaphis.trifolii;F;6
22.07.11;MN;Crookston;Lipaphis.pseudobrassicae;F;1
22.07.11;MN;MorrisMN;Aphis.nasturtii;F;1
22.07.11;MN;Lamberton;Capitophorus.hippophaes;F;1
22.07.11;MN;Crookston;Mordvilkoja.vagabunda;F;1
22.07.11;MN;Rosemount;Aphis.glycines;F;15
22.07.11;MN;Lamberton;Aphis.glycines;F;4
22.07.11;MN;Crookston;Therioaphis.riehmi;F;1
22.07.11;MN;Crookston;Aphis.glycines;F;41
22.07.11;MN;Lamberton;Aphis.craccivora;F;17
22.07.11;MN;Rosemount;Aphis.craccivora;F;4
22.07.11;MN;Rosemount;Hyalopterus.pruni;F;12
22.07.11;MN;Crookston;Thripsaphis.sp.;F;1
22.07.11;MN;Crookston;Uroleucon.sp.;F;3
15.07.11;MN;Crookston;Uroleucon.sp.;F;2
15.07.11;MN;Rosemount;Myzocallis.Neomyzocallis.punctatus;F;1
15.07.11;MN;Rosemount;Hyalopterus.pruni;F;1
15.07.11;MN;Crookston;Myzocallis.Neomyzocallis.punctatus;F;4
15.07.11;MN;Crookston;Hyperomyzus.sp.;F;2
15.07.11;MN;Crookston;Forda.marginata;F;3
15.07.11;MN;Crookston;Chaitophorus.sp.;F;1
15.07.11;MN;Crookston;Eriosoma.sp.;F;1
15.07.11;MN;Crookston;Aphis.nasturtii;F;25
15.07.11;MN;MorrisMN;Rhopalosiphum.padi;F;2
15.07.11;MN;Lamberton;Rhopalosiphum.padi;F;12
15.07.11;MN;Crookston;Rhopalosiphum.padi;F;25
15.07.11;MN;Rosemount;Aphis.glycines;F;1
15.07.11;MN;MorrisMN;Aphis.nasturtii;F;2
15.07.11;MN;Lamberton;Eriosoma.sp.;F;1
15.07.11;MN;Crookston;Aphis.glycines;F;3
15.07.11;MN;Rosemount;Capitophorus.elaeagni;F;2
15.07.11;MN;MorrisMN;Capitophorus.elaeagni;F;2
15.07.11;MN;Lamberton;Pemphigus.sp.;F;2
15.07.11;MN;Rosemount;Pemphigus.sp.;F;4
15.07.11;MN;Crookston;Pemphigus.sp.;F;8
15.07.11;MN;MorrisMN;Pemphigus.sp.;F;1
15.07.11;MN;Rosemount;Aphis.craccivora;F;2
15.07.11;MN;Rosemount;Sitobion.avenae;F;2
15.07.11;MN;Rosemount;Therioaphis.trifolii;F;1
15.07.11;MN;Rosemount;Chaitophorus.populicola;F;1
15.07.11;MN;Rosemount;Acyrthosiphon.pisum;F;1
15.07.11;MN;Lamberton;Nearctaphis.bakeri;F;1
08.07.11;MN;Rosemount;Therioaphis.trifolii;F;4
08.07.11;MN;Rosemount;Sitobion.avenae;F;1
08.07.11;MN;Lamberton;Myzus.persicae;F;1
08.07.11;MN;Rosemount;Uroleucon.sp.;F;1
08.07.11;MN;Lamberton;Forda.marginata;F;2
08.07.11;MN;Crookston;Forda.marginata;F;2
08.07.11;MN;Lamberton;Eriosoma.sp.;F;2
08.07.11;MN;MorrisMN;Hyperomyzus.sp.;F;1
08.07.11;MN;Lamberton;Rhopalosiphum.cerasifoliae;F;1
08.07.11;MN;Crookston;Eriosoma.sp.;F;3
08.07.11;MN;MorrisMN;Lipaphis.pseudobrassicae;F;1
08.07.11;MN;Rosemount;Lipaphis.pseudobrassicae;F;1
08.07.11;MN;Lamberton;Hyperomyzus.pallidus;F;2
08.07.11;MN;Rosemount;Aphis.sp.;F;7
08.07.11;MN;Lamberton;Pemphigus.sp.;F;8
08.07.11;MN;Rosemount;Pemphigus.sp.;F;4
08.07.11;MN;Rosemount;Hyalopterus.pruni;F;1
08.07.11;MN;Crookston;Pemphigus.sp.;F;2
08.07.11;MN;Lamberton;Myzocallis.Neomyzocallis.punctatus;F;5
08.07.11;MN;Rosemount;Capitophorus.elaeagni;F;3
08.07.11;MN;Crookston;Capitophorus.elaeagni;F;1
08.07.11;MN;Rosemount;Epameibaphis.sp.;F;1
08.07.11;MN;Rosemount;Acyrthosiphon.pisum;F;3
08.07.11;MN;Lamberton;Acyrthosiphon.pisum;F;1
08.07.11;MN;Crookston;Aphis.nasturtii;F;1
08.07.11;MN;MorrisMN;Aphis.nasturtii;F;2
08.07.11;MN;Crookston;Rhopalosiphum.padi;F;7
08.07.11;MN;MorrisMN;Rhopalosiphum.padi;F;5
08.07.11;MN;Lamberton;Rhopalosiphum.padi;F;11
01.07.11;MN;Crookston;Sipha.elegans;F;1
01.07.11;MN;Rosemount;Rhopalosiphum.padi;F;7
01.07.11;MN;Lamberton;Hyadaphis.tataricae;F;1
01.07.11;MN;Crookston;Rhopalosiphum.padi;F;1
01.07.11;MN;Crookston;Macrosiphum.euphorbiae;F;1
01.07.11;MN;Rosemount;Rhopalosiphum.cerasifoliae;F;2
01.07.11;MN;Lamberton;Rhopalosiphum.cerasifoliae;F;1
01.07.11;MN;Rosemount;Hyalopterus.pruni;F;1
01.07.11;MN;Lamberton;Rhopalosiphum.padi;F;4
01.07.11;MN;Crookston;Aphis.nasturtii;F;12
01.07.11;MN;Rosemount;Hamamelistes.spinosus;F;1
01.07.11;MN;Rosemount;Hyperomyzus.lactucae;F;1
01.07.11;MN;Crookston;Schizaphis.graminum;F;3
01.07.11;MN;Rosemount;Aphis.middletonii;F;1
01.07.11;MN;Rosemount;Capitophorus.elaeagni;F;3
01.07.11;MN;Rosemount;Aphis.nerii;F;1
01.07.11;MN;Crookston;Pterocomma.smithae;F;1
01.07.11;MN;Rosemount;Aphis.sp.;F;4
01.07.11;MN;Rosemount;Tinocallis.Sapocallis.saltans;F;1
01.07.11;MN;Rosemount;Chaitophorus.sp.;F;1
01.07.11;MN;Rosemount;Nearctaphis.bakeri;F;1
01.07.11;MN;Rosemount;Myzus.persicae;F;1
01.07.11;MN;Crookston;Chaitophorus.sp.;F;1
01.07.11;MN;Lamberton;Eriosoma.sp.;F;2
01.07.11;MN;Rosemount;Eriosoma.sp.;F;2
01.07.11;MN;Rosemount;Therioaphis.trifolii;F;4
01.07.11;MN;Crookston;Eriosoma.sp.;F;7
01.07.11;MN;Rosemount;Forda.marginata;F;1
01.07.11;MN;Crookston;Forda.marginata;F;4
01.07.11;MN;Crookston;Acyrthosiphon.kondoi;F;2
01.07.11;MN;Lamberton;Lipaphis.pseudobrassicae;F;2
01.07.11;MN;Rosemount;Lipaphis.pseudobrassicae;F;1
01.07.11;MN;Lamberton;Tetraneura.sp.;F;1
01.07.11;MN;Rosemount;Aphis.rumicis;F;1
01.07.11;MN;Rosemount;Tetraneura.sp.;F;1
01.07.11;MN;Lamberton;Pemphigus.sp.;F;5
01.07.11;MN;Rosemount;Pemphigus.sp.;F;5
01.07.11;MN;Lamberton;Sitobion.avenae;F;1
24.06.11;MN;MorrisMN;Therioaphis.trifolii;F;1
24.06.11;MN;Crookston;Therioaphis.trifolii;F;4
24.06.11;MN;Lamberton;Therioaphis.trifolii;F;1
24.06.11;MN;Rosemount;Lipaphis.pseudobrassicae;F;2
24.06.11;MN;Crookston;Drepanaphis.sp.;F;12
24.06.11;MN;Rosemount;Chaitophorus.sp.;F;1
24.06.11;MN;Rosemount;Aphis.sp.;F;2
24.06.11;MN;Lamberton;Mindarus.sp.;F;1
24.06.11;MN;Rosemount;Aphis.craccivora;F;4
24.06.11;MN;Lamberton;Hyadaphis.tataricae;F;1
24.06.11;MN;Rosemount;Hyadaphis.tataricae;F;1
24.06.11;MN;Lamberton;Eriosoma.sp.;F;4
24.06.11;MN;Lamberton;Myzocallis.Neomyzocallis.punctatus;F;4
24.06.11;MN;Crookston;Hyadaphis.tataricae;F;2
24.06.11;MN;MorrisMN;Eriosoma.sp.;F;1
24.06.11;MN;Crookston;Eriosoma.sp.;F;9
24.06.11;MN;Rosemount;Pemphigus.sp.;F;1
24.06.11;MN;Lamberton;Pterocomma.sp.;F;1
24.06.11;MN;Rosemount;Acyrthosiphon.pisum;F;1
24.06.11;MN;Rosemount;Capitophorus.elaeagni;F;1
24.06.11;MN;Crookston;Capitophorus.elaeagni;F;1
24.06.11;MN;Lamberton;Schizaphis.graminum;F;2
24.06.11;MN;Rosemount;Schizaphis.graminum;F;1
24.06.11;MN;Lamberton;Aphis.middletonii;F;2
24.06.11;MN;Rosemount;Aphis.middletonii;F;1
24.06.11;MN;Crookston;Schizaphis.graminum;F;12
24.06.11;MN;Lamberton;Rhopalosiphum.insertum;F;1
24.06.11;MN;Crookston;Acyrthosiphon.kondoi;F;3
24.06.11;MN;Lamberton;Rhopalosiphum.padi;F;12
24.06.11;MN;Crookston;Rhopalosiphum.padi;F;1
24.06.11;MN;Rosemount;Rhopalosiphum.padi;F;4
24.06.11;MN;Rosemount;Hamamelistes.spinosus;F;2
24.06.11;MN;Lamberton;Forda.marginata;F;2
24.06.11;MN;Rosemount;Aphis.gossypii;F;1
24.06.11;MN;Crookston;Aphis.nasturtii;F;60
24.06.11;MN;Rosemount;Aphis.nasturtii;F;4
17.06.11;MN;Lamberton;Rhopalosiphum.cerasifoliae;F;1
17.06.11;MN;Lamberton;Schizaphis.graminum;F;1
17.06.11;MN;Lamberton;Myzocallis.Neomyzocallis.punctatus;F;2
17.06.11;MN;Crookston;Aphis.sp.;F;2
17.06.11;MN;Crookston;Nasonovia.sp.;F;1
17.06.11;MN;Crookston;Aphis.nasturtii;F;1
17.06.11;MN;Lamberton;Lipaphis.pseudobrassicae;F;2
17.06.11;MN;Crookston;Myzus.lythri;F;1
17.06.11;MN;Lamberton;Sitobion.avenae;F;1
17.06.11;MN;Lamberton;Aphis.craccivora;F;1
17.06.11;MN;Lamberton;Eriosoma.sp.;F;4
17.06.11;MN;Rosemount;Rhopalosiphum.padi;F;2
17.06.11;MN;Lamberton;Rhopalosiphum.padi;F;16
17.06.11;MN;Lamberton;Therioaphis.trifolii;F;2
10.06.11;MN;Lamberton;Lipaphis.pseudobrassicae;F;3
10.06.11;MN;Rosemount;Lipaphis.pseudobrassicae;F;1
10.06.11;MN;Lamberton;Hyperomyzus.pallidus;F;1
10.06.11;MN;Lamberton;Hyadaphis.tataricae;F;1
10.06.11;MN;Rosemount;Drepanaphis.sp.;F;13
10.06.11;MN;Lamberton;Drepanaphis.sp.;F;2
10.06.11;MN;Rosemount;Hyperomyzus.pallidus;F;1
10.06.11;MN;Rosemount;Aphis.spiraecola;F;1
10.06.11;MN;Lamberton;Schizaphis.graminum;F;3
10.06.11;MN;Rosemount;Schizaphis.graminum;F;3
10.06.11;MN;Lamberton;Sitobion.avenae;F;2
10.06.11;MN;Rosemount;Therioaphis.trifolii;F;1
10.06.11;MN;Rosemount;Sitobion.avenae;F;1
10.06.11;MN;Lamberton;Rhopalosiphum.padi;F;6
10.06.11;MN;Rosemount;Rhopalosiphum.padi;F;10
10.06.11;MN;Rosemount;Macrosiphum.euphorbiae;F;1
10.06.11;MN;Rosemount;Aphis.nasturtii;F;5
10.06.11;MN;Rosemount;Thripsaphis.sp.;F;1
10.06.11;MN;Rosemount;Mindarus.sp.;F;1
10.06.11;MN;Rosemount;Acyrthosiphon.kondoi;F;4
10.06.11;MN;Rosemount;Aphis.craccivora;F;4
03.06.11;MN;Rosemount;Rhopalosiphum.padi;F;1
03.06.11;MN;Lamberton;Rhopalosiphum.padi;F;2
03.06.11;MN;Lamberton;Sitobion.avenae;F;1
03.06.11;MN;Lamberton;Pemphigus.sp.;F;1
27.05.11;MN;Lamberton;Pemphigus.sp.;F;1
27.05.11;MN;Lamberton;Myzus.persicae;F;1
27.05.11;MN;Lamberton;Illinoia.sp.;F;1
27.05.11;MN;Lamberton;Sitobion.avenae;F;6
27.05.11;MN;Rosemount;Sitobion.avenae;F;1
27.05.11;MN;Lamberton;Rhopalosiphum.padi;F;5
13.05.11;MN;Lamberton;Sitobion.avenae;F;1
13.05.11;MN;MorrisMN;Rhopalosiphum.padi;F;5
13.05.11;MN;Lamberton;Lipaphis.pseudobrassicae;F;1
29.10.10;MN;MorrisMN;Rhopalosiphum.padi;F;5
29.10.10;MN;MorrisMN;Lipaphis.pseudobrassicae;F;1
13.09.13;MO;Columbia;Sipha.flava;F;2
13.09.13;MO;Columbia;Myzus.persicae;F;1
13.09.13;MO;Columbia;Macrosiphum.sp.;F;2
13.09.13;MO;Columbia;Lipaphis.pseudobrassicae;F;2
13.09.13;MO;Columbia;Hysteroneura.setariae;F;5
13.09.13;MO;Columbia;Pemphigus.sp.;F;5
13.09.13;MO;Columbia;Anoecia.cornicola;F;1
13.09.13;MO;Columbia;Rhopalosiphum.maidis;F;1
13.09.13;MO;Columbia;Pemphigus.populitransversus;F;21
13.09.13;MO;Columbia;Rhopalosiphum.rufiabdominale;F;18
13.09.13;MO;Columbia;Aphis.nerii;F;1
13.09.13;MO;Columbia;Acyrthosiphon.pisum;F;1
13.09.13;MO;Columbia;Uroleucon.sp.;F;5
13.09.13;MO;Columbia;Macrosiphum.euphorbiae;F;1
13.09.13;MO;Columbia;Sitobion.avenae;F;8
13.09.13;MO;Columbia;Acyrthosiphon.lactucae;F;23
13.09.13;MO;Columbia;Capitophorus.hippophaes;F;3
13.09.13;MO;Columbia;Macrosiphoniella.sp.;F;1
13.09.13;MO;Columbia;Colopha.ulmicola;F;2
13.09.13;MO;Columbia;Hyadaphis.foeniculi;F;11
13.09.13;MO;Columbia;Rhopalosiphum.nymphaeae;F;2
13.09.13;MO;Columbia;Rhopalosiphum.padi;F;61
13.09.13;MO;Columbia;Aphis.craccivora;F;1
13.09.13;MO;Columbia;Therioaphis.trifolii;F;2
26.07.13;MO;Columbia;Rhopalosiphum.rufiabdominale;F;3
26.07.13;MO;Columbia;Sipha.elegans;F;1
26.07.13;MO;Columbia;Therioaphis.trifolii;F;1
26.07.13;MO;Columbia;Pemphigus.sp.;F;3
26.07.13;MO;Columbia;Pemphigus.populitransversus;F;11
07.09.12;MO;Columbia;Rhopalosiphum.padi;F;8
07.09.12;MO;Columbia;Rhopalosiphum.rufiabdominale;F;1
07.09.12;MO;Columbia;Aphis.illinoisensis;F;1
07.09.12;MO;Columbia;Pemphigus.sp.;F;1
07.09.12;MO;Columbia;Hyadaphis.foeniculi;F;1
31.08.12;MO;Columbia;Aphis.asclepiadis;F;1
31.08.12;MO;Columbia;Rhopalosiphum.padi;F;1
24.08.12;MO;Columbia;Therioaphis.trifolii;F;2
24.08.12;MO;Columbia;Rhopalosiphum.padi;F;16
24.08.12;MO;Columbia;Rhopalosiphum.maidis;F;3
24.08.12;MO;Columbia;Nearctaphis.bakeri;F;1
24.08.12;MO;Columbia;Hyadaphis.tataricae;F;1
24.08.12;MO;Columbia;Aphis.nerii;F;1
24.08.12;MO;Columbia;Aphis.glycines;F;1
24.08.12;MO;Columbia;Aphis.gossypii;F;1
24.08.12;MO;Columbia;Hyadaphis.foeniculi;F;3
24.08.12;MO;Columbia;Chaitophorus.populicola;F;1
24.08.12;MO;Columbia;Aphis.craccivora;F;2
20.07.12;MO;Columbia;Pemphigus.sp.;F;1
22.06.12;MO;Columbia;Nearctaphis.bakeri;F;3
22.06.12;MO;Columbia;Rhopalosiphum.cerasifoliae;F;1
22.06.12;MO;Columbia;Rhopalosiphum.rufiabdominale;F;1
22.06.12;MO;Columbia;Hyadaphis.foeniculi;F;14
22.06.12;MO;Columbia;Pemphigus.sp.;F;1
22.06.12;MO;Columbia;Aphis.craccivora;F;3
22.06.12;MO;Columbia;Forda.marginata;F;1
22.06.12;MO;Columbia;Capitophorus.hippophaes;F;1
22.06.12;MO;Columbia;Hysteroneura.setariae;F;2
15.06.12;MO;Columbia;Hyadaphis.foeniculi;F;7
15.06.12;MO;Columbia;Rhopalosiphum.nymphaeae;F;1
15.06.12;MO;Columbia;Rhopalosiphum.padi;F;1
15.06.12;MO;Columbia;Pemphigus.sp.;F;3
01.06.12;MO;Columbia;Tetraneura.sp.;F;1
01.06.12;MO;Columbia;Capitophorus.hippophaes;F;1
01.06.12;MO;Columbia;Forda.marginata;F;1
01.06.12;MO;Columbia;Rhopalosiphum.rufiabdominale;F;5
01.06.12;MO;Columbia;Microparsus.singularis;F;1
01.06.12;MO;Columbia;Macrosiphum.euphorbiae;F;1
01.06.12;MO;Columbia;Rhopalosiphum.nymphaeae;F;1
01.06.12;MO;Columbia;Myzus.persicae;F;1
01.06.12;MO;Columbia;Pemphigus.sp.;F;2
01.06.12;MO;Columbia;Aphis.gossypii;F;1
01.06.12;MO;Columbia;Geoica.utricularia;F;4
01.06.12;MO;Columbia;Aphis.nasturtii;F;1
01.06.12;MO;Columbia;Acyrthosiphon.pisum;F;10
01.06.12;MO;Columbia;Phylloxerids;F;1
01.06.12;MO;Columbia;Sitobion.avenae;F;10
01.06.12;MO;Columbia;Capitophorus.elaeagni;F;1
01.06.12;MO;Columbia;Aphis.craccivora;F;2
01.06.12;MO;Columbia;Myzus.lythri;F;2
01.06.12;MO;Columbia;Rhopalosiphum.padi;F;32
01.06.12;MO;Columbia;Pemphigus.populitransversus;F;2
01.06.12;MO;Columbia;Hyadaphis.foeniculi;F;6
04.11.11;MO;Columbia;Tetraneura.sp.;F;2
04.11.11;MO;Columbia;Pemphigus.sp.;F;7
04.11.11;MO;Columbia;Anoecia.cornicola;F;5
04.11.11;MO;Columbia;Capitophorus.elaeagni;M;1
04.11.11;MO;Columbia;Capitophorus.elaeagni;F;2
04.11.11;MO;Columbia;Drepanaphis.acerifoliae;F;1
04.11.11;MO;Columbia;Rhopalosiphum.insertum;F;2
04.11.11;MO;Columbia;Rhopalosiphum.rufiabdominale;F;20
04.11.11;MO;Columbia;Lipaphis.pseudobrassicae;F;2
04.11.11;MO;Columbia;Hysteroneura.setariae;F;5
04.11.11;MO;Columbia;Capitophorus.hippophaes;M;1
04.11.11;MO;Columbia;Sitobion.avenae;F;1
04.11.11;MO;Columbia;Colopha.ulmicola;F;1
04.11.11;MO;Columbia;Rhopalosiphum.padi;F;13
21.10.11;MO;Columbia;Therioaphis.trifolii;F;1
21.10.11;MO;Columbia;Sitobion.avenae;F;1
21.10.11;MO;Columbia;Lipaphis.pseudobrassicae;F;1
21.10.11;MO;Columbia;Capitophorus.hippophaes;F;1
21.10.11;MO;Columbia;Anoecia.corni;F;2
21.10.11;MO;Columbia;Rhopalosiphum.maidis;F;1
21.10.11;MO;Columbia;Schizaphis.graminum;F;1
21.10.11;MO;Columbia;Anoecia.cornicola;F;4
21.10.11;MO;Columbia;Rhopalosiphum.padi;F;5
21.10.11;MO;Columbia;Tetraneura.sp.;F;2
14.10.11;MO;Columbia;Rhopalosiphum.nymphaeae;F;1
14.10.11;MO;Columbia;Schizaphis.graminum;F;3
14.10.11;MO;Columbia;Rhopalosiphum.padi;F;36
14.10.11;MO;Columbia;Tetraneura.sp.;F;15
14.10.11;MO;Columbia;Anoecia.cornicola;F;5
14.10.11;MO;Columbia;Hyadaphis.foeniculi;F;1
14.10.11;MO;Columbia;Pemphigus.sp.;F;3
14.10.11;MO;Columbia;Rhopalosiphum.insertum;F;2
14.10.11;MO;Columbia;Macrosiphoniella.sp.;F;12
14.10.11;MO;Columbia;Aphis.gossypii;F;1
